movie_id,director
363841,Koldo Serra
12793,Alex Sichel
9993,Rowan Woods
5206,Lars von Trier
34311,Michael A. Simpson
242661,Peter Thorwarth
30685,Joel Schumacher
43310,Raoul Walsh
63795,Charles Lamont
16806,Amy Heckerling
373476,Joshua Marston
57718,Simon J. Smith
57718,Simon J. Smith
300155,Julian Jarrold
388347,Charles Barker
59296,Dermot Mulroney
93289,Robert Lamoureux
30238,Shaun Monson
429191,Sebastián Lelio
44706,Bernard Campan
44706,Didier Bourdon
32390,Valérie Lemercier
366696,Cassie Jaye
29339,Douglas McGrath
339116,Jay Martin
362202,Aram Rappaport
50374,John Frankenheimer
31359,Thomas Gilou
27815,Frank Henenlotter
60949,Jiří Barta
60949,Vivian Schilling
44593,Matt Cooper
24747,Rowdy Herrington
11796,Patrice Leconte
25587,Charles Grosvenor
1967,Robert Towne
127864,Pablo Berger
34723,Stephen Sommers
137698,Alejandro Jodorowsky
27381,John Landis
39991,Lamberto Bava
40628,James Foley
13850,Harve Foster
13850,Wilfred Jackson
16077,Marc Evans
29228,Robert Butler
50299,Joseph Sargent
34461,William Sterling
31377,Mark Blutman
13679,Michel Ocelot
13679,Bénédicte Galup
18660,Norman Tokar
135812,Dario Argento
41608,Giuseppe Colizzi
27549,Sylvio Tabet
21398,Paul Solet
36696,Inna Evlannikova
36696,Svyatoslav Ushakov
29794,Philippe Mora
284514,Javier Ruiz Caldera
284514,Javier Ruiz Caldera
13993,Chris Eigeman
27735,Joshua Goldin
131940,Mansoor Khan
52679,Josef von Sternberg
17074,Toshihiko Masuda
17657,John Sturges
40683,George Waggner
36811,Michael Hoffman
21173,Gabriel Range
13551,Karen Moncrieff
13703,Marek Kanievska
24998,Errol Morris
527,Lee Tamahori
13411,John Whitesell
13707,Charlie Chaplin
6016,Neil Jordan
23319,Marty Callner
40081,Chang Cheh
11161,Jim Strouse
25132,Robert Rodriguez
402582,Jeff Garlin
23111,Paul Mazursky
3074,Erle C. Kenton
10728,F.W. Murnau
322456,Brandon Vietti
50275,Simon Klose
25970,René Clair
15425,Mark Young
34560,Mark A.Z. Dippé
57022,John Sayles
252102,Aaron Katz
252102,Martha Stephens
338803,Min Kyu-dong
338803,Min Kyu-dong
214761,Patxi Amézcua
30178,Audu Paden
244839,M. David Melvin
33875,Jim Malone
33875,Kunihiko Yuyama
105965,Lev L. Spiro
27191,Cecil B. DeMille
34583,Joey Stewart
72054,Rasmus Heide
72054,Rasmus Heide
15664,Chris Gorak
1676,Tom Gries
56968,Rosemary Rodriguez
24868,Andrew van den Houten
35691,David Nixon
35691,Patrick Doughtie
56909,Paolo Genovese
7294,Aki Kaurismäki
12280,Ron Howard
10905,Stan Dragoti
60994,Audrey Wells
3023,Charles Lamont
35412,Stanley Kramer
20618,Steve Rash
44450,Bernard Borderie
10751,Lasse Spang Olsen
30712,Yves Simoneau
10918,Nick Hurran
98066,Jay Chandrasekhar
11248,Christopher Menaul
14072,Aditya Chopra
274985,Robert Denny
382995,Wallace C. Bennett
142830,Sergey Nikonenko
157683,Mario Bianchi
291805,Jon M. Chu
637,Roberto Benigni
335988,Michael Bay
397837,Ry Russo-Young
671,Chris Columbus
417870,Malcolm D. Lee
269795,Paul Currie
99861,Joss Whedon
419430,Jordan Peele
539,Alfred Hitchcock
228150,David Ayer
324852,Kyle Balda
324852,Pierre Coffin
240,Francis Ford Coppola
330459,Gareth Edwards
240832,Luc Besson
395992,Daniel Espinosa
283366,Tim Burton
399019,Sofia Coppola
415214,Dante Lam
339846,Seth Gordon
510,Miloš Forman
76338,Alan Taylor
378064,Naoko Yamada
372058,Makoto Shinkai
19404,Aditya Chopra
296096,Thea Sharrock
296096,Thea Sharrock
15206,Dario Argento
24021,David Slade
68726,Guillermo del Toro
282035,Alex Kurtzman
378236,Anthony Leondis
437031,Adolfo Martínez Pérez
312221,Ryan Coogler
603,Lana Wachowski
603,Lilly Wachowski
216015,Sam Taylor-Johnson
135397,Colin Trevorrow
157336,Christopher Nolan
311,Sergio Leone
120,Peter Jackson
137113,Doug Liman
397243,André Øvredal
122917,Peter Jackson
140607,J.J. Abrams
205596,Morten Tyldum
209112,Zack Snyder
285,Gore Verbinski
195590,Eran Creevy
8966,Catherine Hardwicke
1930,Marc Webb
374720,Christopher Nolan
329865,Denis Villeneuve
76203,Steve McQueen
198184,Neill Blomkamp
87101,Alan Taylor
345914,Andrew J. Cohen
18239,Chris Weitz
193784,Sergio Garrone
20681,John Irvin
6346,James Foley
1816,Richard Attenborough
59566,Norman Foster
283161,Roger Allers
37924,David Moore
308638,Andrew Mogel
308638,Jarrad Paul
17539,Tommy O'Haver
24102,Charles Grosvenor
51248,Darren Lynn Bousman
76171,David Mackay
11909,John Woo
13555,Tobe Hooper
321494,Roel Reiné
316000,Don Cheadle
316000,Don Cheadle
289394,Uli Edel
41659,Bruce Joel Rubin
12704,Elaine May
12706,Mike Hodges
24808,Jack Clayton
14864,Dennis Hopper
12089,Yves Robert
97632,Thunder Levin
360203,Trey Nelson
30806,Michael Oblowitz
31667,Alfred Hitchcock
43960,Steve Hoefer
42501,Louis Malle
9817,David Petrarca
17584,Craig Ross Jr.
32924,Dennis Hopper
296130,Alec Gillis
14215,David Denneen
38150,Philip Ridley
25430,Robert Rossen
102629,Eduardo Rodríguez
39891,Terence Fisher
5227,Arthur Allan Seidelman
33344,Mark Waters
147538,Don Hertzfeldt
24477,Mark Griffiths
253687,Kim Chapiron
156547,Carlo Vanzina
13020,Alex Gibney
21035,Paul Verhoeven
35696,Jesse Vaughan
35119,Fred Schepisi
13815,Boaz Yakin
24077,Mel Smith
31608,Francis Veber
10943,Brian Gilbert
34463,Burt Gillett
18495,Ted Kotcheff
18631,Larry Ferguson
294132,Andrew Bujalski
14434,Chris Rock
26517,George A. Romero
30888,José Ramón Larraz
37653,Bernard Campan
37653,Didier Bourdon
272692,David Jung
56821,Roger Young
352173,Nishikant Kamat
2428,George Stevens
39102,Mitsuo Hashimoto
33806,Felix Van Groeningen
16406,Andrew Fleming
39323,Mitsuo Hashimoto
11807,Imtiaz Ali
228358,Dallas Richard Hallam
228358,Patrick Horvath
12482,Rainer Werner Fassbinder
543,Alfred Hitchcock
4226,John Blanchard
46878,Irwin Allen
40823,Jorge Furtado
48943,Andrew Lau
29596,Peter Sasdy
29748,Peter Sasdy
34651,Anthony Mann
31644,Richard Brooks
11333,Sergio Corbucci
19507,John G. Avildsen
5595,Luis Piedrahita
5595,Rodrigo Sopeña
43390,Charles Walters
113525,Ralph Nelson
40394,Tinto Brass
423093,Roger Gual
12223,Bryan Forbes
169865,Andrew Weiner
34193,Richard Attenborough
14605,George Marshall
32488,Blake Edwards
24735,Norman Jewison
14012,Michael Mayer
25952,Byron Haskin
31000,E. Max Frye
279972,Adam Green
324333,Robert Duvall
12710,Jim Abrahams
11839,Melvin Frank
11839,Norman Panama
32037,George P. Cosmatos
35395,Paul King
180147,Gary Alazraki
8282,Olivier Assayas
14741,Herbert Ross
14822,John Hough
5000,René Clément
13793,Baillie Walsh
24169,Marcello Cesena
7797,Francis Ford Coppola
256311,Maximilian Erlenwein
47653,Charlie Chaplin
5001,Julian Schnabel
10857,Jimmy T. Murakami
50247,Yasujirō Ozu
344,Peter Thorwarth
172631,Benjamin Epps
43008,Delmer Daves
31162,Dmitriy Kiselev
31162,Aleksandr Voytinskiy
28577,Robert Wise
96599,Megan Griffiths
238302,Aaron Seelman
238302,Leon Joosen
13098,Charles Stone III
34182,Hu Mei
5333,Martin Donovan
180688,Abe Levy
180688,Silver Tree
32255,Preston Sturges
168676,Don Michael Paul
14906,William Roberts
14906,Hamilton Luske
14906,Wilfred Jackson
14906,Jack Kinney
13935,John Irvin
94887,Austin Chick
43316,Douglas Sirk
18701,István Szabó
24548,Lisa Gottlieb
16564,Martin Koolhoven
22556,Udayan Prasad
21887,Lewis John Carlino
9660,Blake Edwards
76170,James Mangold
21168,Philip Ridley
53596,Icíar Bollaín
11483,Roman Polanski
29979,Robert Harmon
20794,David Atkins
13094,Gregg Bishop
19371,Michael Gottlieb
48831,Éric Rohmer
36568,John Roberts
423377,Richard Gray
317121,Peter DeLuise
20992,Aleksey Balabanov
382518,Philippe de Chauveron
13950,Kevin Bray
42160,Richard Rush
360389,Cynthia Mort
19855,Jon Avnet
127872,Mikael Marcimain
13926,John Lasseter
18550,Kevin Hooks
18198,Conrad Helten
15136,Corey Yuen Kwai
27584,"John Stalberg, Jr."
24126,Anthony Hickox
354924,Jason Stutter
262840,Lowell Dean
13536,Michael Caton-Jones
24585,James Frawley
19803,Marcos Siega
13173,David Wain
5801,Satyajit Ray
21866,Clint Eastwood
253232,Yôji Yamada
43477,John Wilson
123782,Jon Jost
24010,Joshua Logan
256876,Gabe Polsky
62527,Eric Bross
27723,Robert Lee King
15258,Paul Provenza
2357,Brad Silberling
158739,Alexandre Moors
16081,Richard Fleischer
47886,Juan Piquer Simón
11365,Brian Gilbert
22434,William Dear
342,Marco Kreuzpaintner
24424,Scandar Copti
24424,Yaron Shani
12235,Richard Marquand
24274,Gary Sherman
394223,Fred Olen Ray
174733,Anton Megerdichev
14573,Min Byung-chun
17589,John Madden
20127,George Cukor
21489,Ronald Neame
46227,John Blizek
16205,Jon Knautz
49992,Enzo D'Alò
45523,Louis C.K.
8653,Kim Ki-duk
28656,Jesús Franco
177047,Steven Bernstein
369698,Andrey Kravchuk
86593,Dexter Fletcher
14173,Anders Morgenthaler
28963,Raoul Walsh
7504,Deepa Mehta
18530,Jamie Thraves
50114,Uli Edel
51533,Jiang Wen
153133,Matthew Diamond
26690,Richard Fleischer
31995,Alfred Hitchcock
1835,Dick Richards
25468,Louis Malle
360638,Ivan Calbérac
289171,Alexandre Castagnetti
289171,Julien Simonet
22007,Gideon Raff
27277,Burt Kennedy
394374,Rodrigo Grande
14422,Craig Lucas
9784,Mike Binder
23627,H. C. Potter
24137,Oliver Parker
42337,Bertrand Blier
6936,Nic Balthazar
267793,Karen Moncrieff
35059,Peter Markle
41050,Michelangelo Antonioni
17745,Jonathan Prince
376228,Bonni Cohen
376228,Jon Shenk
28019,Russell Mulcahy
24918,Mel Brooks
260535,Alex Zamm
17212,Richard Franklin
18252,Jonathan R. Betuel
9515,Richard Shepard
16435,John McNaughton
73943,Randall Cole
29852,Theodore Gershuny
14538,Daniel Lee
17795,Peter Segal
124157,Dong-hun Choi
13522,Peter Flinth
283596,Robert Carlyle
42114,Joseph Sargent
25377,Daniel Benmayor
2,Aki Kaurismäki
14180,Anthony Hickox
31357,Forest Whitaker
394661,Peter A. Dowling
1609,John Hay
53922,Michael Schultz
18191,Stuart Gordon
281524,Nick Nevern
281524,Nick Nevern
9809,Bob Odenkirk
29363,Feng Xiaogang
401689,John Lyde
8892,Arnaud Desplechin
40022,Fernando Di Leo
253287,Simon Helberg
253287,Jocelyn Towne
24807,Frank Capra
28893,Bruce D. Clark
216138,Leslie Greif
251321,Claudia Llosa
25961,Kunihiko Yuyama
37910,Makoto Shinkai
187790,Roger Corman
366566,Alexandra Leclère
366566,Alexandra Leclère
10786,Richard Lester
94478,David Mackenzie
253239,Volker Schlöndorff
1783,David L. Cunningham
11573,Bud Yorkin
10472,Kris Isacsson
15983,Joseph Zito
275318,Casper Van Dien
12647,Robert Benton
359364,Yann Arthus-Bertrand
342672,Andrew Nackman
67884,Sebastián Borensztein
32084,Samuel Maoz
11607,Sean S. Cunningham
10239,Éric Rohmer
17630,Allan Mauduit
18898,Ken Loach
9997,Shane Abbess
45779,Steve Barnett
27030,Max Ophüls
284274,Leo Riley
9528,Charles Dance
300839,Matthieu Delaporte
78381,Francis Ford Coppola
23954,Louis Malle
52608,Michael Campus
76349,Jackie Chan
76349,张立 | Zhang Li
9548,Renny Harlin
29859,Gene Wilder
24047,Kenneth Johnson
21452,Kenji Kodama
75752,John Cassavetes
16784,Donald Petrie
23550,Ferzan Ozpetek
58129,Victor Sjöström
28201,David Yates
80527,Mario Philip Azzopardi
1563,Chris Marker
20482,Jules Dassin
16379,Scott Silver
29912,Henry Koster
93394,Stig Svendsen
11429,Brian Yuzna
125558,Danielle Harris
2762,Alfred Hitchcock
207021,Vlad Yudin
28761,Clint Eastwood
11506,Ingmar Bergman
381707,Miguel Ángel Lamata
64084,Andrew Stevens
276922,Paul Leyden
36939,Duncan Ward
305642,Meg Ryan
131737,Frank Harper
86004,Reema Kagti
18417,Garry Marshall
86868,Thomas Gilou
22640,Jonas Pate
12615,Volker Schlöndorff
36194,Joseph Losey
17590,Sidney Lumet
16562,Paul Michael Glaser
15018,Bo Arne Vibenius
14194,Sanjay Gadhvi
27414,Charles E. Sellier Jr.
21542,Troy Byer
26920,Yves Simoneau
10770,Michele Lupo
335409,Jim Wynorski
18196,Michael Winner
42229,Ettore Scola
77461,Nadine Labaki
1283,Santiago Segura
13180,Peter Joseph
373889,Florian David Fitz
316021,Matthew Ross
8219,Pedro Almodóvar
10363,René Clément
10754,Krzysztof Kieślowski
33454,George Sidney
29244,John Ford
159095,Jeremy Lovering
27418,John Irvin
1666,Eric Steel
9300,Sally Potter
147868,Alessandro Genovesi
17258,James Toback
13168,Gregg Araki
377447,Ding Sheng
31121,Hal Ashby
440777,Miguel A. Ferrer
34573,Harry Harris
18506,Kathleen Marshall
243752,Nick Wernham
37917,Clint Eastwood
2462,Édouard Molinaro
53319,Gennaro Nunziante
430158,Sally Wainwright
24086,Nick Castle
230266,Liv Ullmann
21469,Alex Merkin
48773,Ng See-Yuen
2047,Russell Mulcahy
283708,David Oelhoffen
286654,Alan White
13141,Paul Dinello
330070,Takashi Miike
301272,Salvatore Ficarra
301272,Valentino Picone
15208,Juraj Jakubisko
31530,Mark Sandrich
11874,Giuseppe Colizzi
141423,Brian Larsen
380808,Alex Gibney
316715,Paul Andrew Williams
12591,David Steiman
56591,Alex Stapleton
26827,James Foley
279254,Kazuchika Kise
279254,Susumu Kudo
128246,Jo Sung-hee
17653,Corey Yuen Kwai
15668,Robert Greenwald
353616,Trish Sie
320316,Maccio Capatonda
78206,Vincent Paronnaud
78206,Marjane Satrapi
325302,Perry Blackshear
127501,Anurag Basu
351901,Stephen Reynolds
112304,Maksim Korostyshevsky
29383,Pekka Parikka
18885,Charles T. Kanganis
44992,Toni Myers
4710,Jean-Luc Godard
17696,Gordon Douglas
18681,Stephan Elliott
6619,Luchino Visconti
28120,Edward Dmytryk
8986,Richard Benjamin
269650,Shinji Aramaki
11851,Peter Hyams
6529,John Farrow
35712,Jean-Claude Brisseau
57829,Lech Majewski
12695,Tommy Chong
14774,Tommy Chong
31918,Norman Jewison
2241,Leander Haußmann
325113,Amy S. Weber
149087,Christophe Offenstein
27154,Jung Ji-woo 
122293,Paul Ziller
32048,Robert Benton
268060,杰森·莫玛
68341,Sion Sono
34479,Roy Ward Baker
167963,Hernán Goldfrid
259,François Truffaut
34423,Kevin Heffernan
228028,Michael Rosenbaum
54320,William Eubank
24801,Francine McDougall
82485,Antonio Negret
255756,Yi'nan Diao
351694,Tian Xiao Peng
38397,Massimo Venier
38397,Aldo Baglio
38397,Giacomo Poretti
38397,Giovanni Storti
12890,Noam Murro
21721,Martin Davidson
16888,Reginald Hudlin
176983,Tatsuya Nagamine
78570,Alberto Mar
16263,Alan Metter
25597,Yim Pil-sung
55343,Stuart Cooper
128136,Sean Garrity
20863,Frank Pierson
9729,Atom Egoyan
20764,Alex Rivera
382217,Um Tae-hwa
15237,Irwin Winkler
367551,Nick Love
36807,Randall Miller
9463,Toyoo Ashida
9463,Carl Macek
3107,Ishirô Honda
3107,Seiji Tani
30431,Jon Amiel
10263,Jeremy Haft
18402,Lasse Hallström
20457,Mark Joffe
10871,Jeb Stuart
72478,Jan Komasa
209350,Roger Michell
220746,Bryan Fogel
37652,Alain Chabat
13771,Roger Michell
212168,Kazuchika Kise
212168,Atsushi Takeuchi
29425,George A. Romero
110147,David Carson
110147,Herbert Wise
60175,Claude Zidi
482,Gordon Parks
70666,Toniko Melo
1915,Wolfgang Büld
86215,Justin Price
321666,Gabriel Ripstein
38153,George P. Cosmatos
421281,Andrew Coats
421281,Lou Hamou-Lhadj
51216,Vikram Bhatt
39227,Steve Purcell
52369,Franck Richard
10886,Giuseppe Tornatore
65012,Sydney Pollack
65496,Emmanuelle Bercot
82430,Kevin Connor
43629,Christopher Nolan
43629,Christopher Nolan
19621,Stephen Frears
62131,Richard Franklin
191294,Lukas Moodysson
25967,Billy O'Brien
49805,Mike Figgis
41760,Arthur Hiller
20182,Dean Alioto
14258,Kim Moon-saeng
229182,John McNaughton
171581,Scott Wiper
87504,Roger Michell
66537,Benoît Jacquot
244534,Joe Swanberg
41180,Eric Laneuville
12127,Olle Hellbom
309425,Jon Gunn
18080,Martha Coolidge
26610,Erik Skjoldbjærg
31606,Andrew Davis
115547,Paul Tanter
115547,Paul Tanter
30074,Scott Jeralds
72962,Josh Cooley
17006,Keenen Ivory Wayans
34081,Matthew Bright
21627,Sam Raimi
49522,Debbie Isitt
30023,Ari Gold
19492,Francis Ford Coppola
16941,John Crowley
26180,Marco Brambilla
67,Hany Abu-Assad
23945,Arthur Hiller
9458,Barbet Schroeder
13681,Robert Benton
111479,Randall Miller
12186,Albert Brooks
292010,Simon Stone
48791,Gabriel Axel
330697,Felix Van Groeningen
17984,Robert Stevenson
14114,Chris Stokes
29143,Irvin Kershner
10299,Robert Aldrich
84317,Ry Russo-Young
26333,Tony Bill
15840,Per Fly
425931,Rolfe Kanefsky
9262,George Gallo
127847,Juan Carlos Maneglia
127847,Tana Schémbori
17027,Edward Anderson
10609,Stephen Hopkins
29987,Ferzan Ozpetek
419522,Massimiliano Bruno
343825,Jos de Putter
46021,Charles Sturridge
413543,Gauri Shinde
2042,Predrag Antonijević
172767,Daniel Lusko
172767,Daniel Lusko
15531,Gil Junger
8319,J.P. Schaefer
272634,Levan Akin
33409,Cyrus Nowrasteh
70338,Savage Steve Holland
11477,Álex de la Iglesia
126757,Cameron Cairnes
126757,Colin Cairnes
20697,Brian Robbins
48385,Jack Pollexfen
13162,James Keach
11516,Jacques Perrin
22172,James Muro
35221,Trent Cooper
70057,Peter Chan
84333,Michael Mohan
16374,Raoul Peck
50087,Kunihiko Yuyama
35025,Pascal Bourdiaux
35025,Pascal Bourdiaux
42661,Richard Fleischer
18050,John M. Stahl
25212,Rod Lurie
28377,Tom DeSimone
4772,Roman Polanski
26138,Lee Myung-Se
10940,Michael Vejar
24116,Tennyson Bardwell
28808,Kenji Kodama
12219,William Friedkin
10915,Damiano Damiani
15402,Mary Harron
135368,Darren Lynn Bousman
40213,Raymond Lee Wai-Man
342927,Christopher Ray
342927,Christopher Ray
19326,John Fortenberry
305091,Damon Gameau
424998,Jon Gunn
51994,Terence Davies
114958,Johannes Roberts
42455,Roy Ward Baker
61348,Darnell Martin
298093,Greg Francis
13819,Lisa Cholodenko
58013,Paolo Genovese
886,Norman Jewison
22820,Jared Hess
951,Ivan Reitman
18710,Steve Carver
294741,Carol Morley
366901,Shamim Sarif
13748,Eric Lartigau
55785,Peter Mullan
251577,Hans Herbots
11414,Stanley Kramer
11706,King Vidor
37296,Herbert Ross
276496,James Napier Robertson
32940,Mike Hodges
17439,Katherine Dieckmann
4548,Josée Dayan
304336,Greg Carter
271234,Vasily Serikov
303903,Kunihiko Yuyama
25853,David Jacobson
214314,Alastair Fothergill
214314,Keith Scholey
270005,James Mottern
15005,Michael O. Sajbel
66113,Simone North
20645,Akira Kurosawa
36912,Jeremy Kagan
36599,Paul Lynch
15855,Arthur Lubin
3087,Michael Curtiz
1673,Budd Boetticher
268171,Michael Radford
36362,Nicholas Ray
360737,Jakob M. Erwa
20309,J.B. Rogers
57243,Philippe Le Guay
9830,Frank E. Flowers
15741,Agnès Merlet
124471,Wuershan
30636,Bernardo Bertolucci
15421,Peter Glenville
319389,Luke Matheny
25431,George Cukor
229138,Tobe Hooper
41243,Ivan Passer
76696,Gustavo Taretto
58235,Marcus Baldini
347689,John Lee
411741,Matt Spicer
8223,Pedro Almodóvar
15801,Brian Goodman
29918,Daniel Petrie
33644,Kevin Rodney Sullivan
17585,Ernest R. Dickerson
42530,Curtis Harrington
79771,Tim Sullivan
79771,Adam Rifkin
79771,Adam Green
79771,Joe Lynch
247645,Vikas Bahl
22256,Robert Towne
464,Kay Pollak
18095,Osamu Kasai
25797,Vincent Bal
371738,Andrew Haigh
67911,Tom Brady
27069,Bruce LaBruce
27069,Bruce LaBruce
80662,Sion Sono
320413,Jim Hosking
356905,Stuart McDonald
32030,Ronald Neame
130612,Sophie Huber
192936,Greg Yaitanes
10004,Mick Garris
18817,Ronny Yu
300542,Alex Ross Perry
329540,William Kaufman
346646,Ryoo Seung-wan
29030,Roger Corman
408508,Alexandre Lehmann
264525,Luis Estrada
16914,Charles Frend
25594,Franck Khalfoun
4641,Paul Hoen
1888,Billy Wilder
2182,John De Bello
7301,Steve Buscemi
9459,Michael Wadleigh
2767,Leos Carax
21793,Janice Karman
14019,Koen Mortier
19143,Michael Ritchie
322922,Mark Atkins
16148,Jake Kasdan
42903,Dick Lowry
13742,Kim Chapiron
26564,Terry Zwigoff
73963,Fred Andrews
12259,Ramesh Sippy
20381,Louis Morneau
110447,Marco Bellocchio
226458,Marcus Nispel
408537,Gastón Duprat
408537,Mariano Cohn
3763,Kaneto Shindô
388862,John Stockwell
35614,Gary Goldman
35614,Don Bluth
128876,Ronnie Thompson
128876,James Nunn
26044,Bud Yorkin
118628,Gauri Shinde
133701,Ian Hubert
17165,Noriyuki Abe
22090,Don Siegel
82743,Alex Chandon
2282,Maurice Pialat
396004,Jason William Lee
10548,Leon Gast
24546,Mink 
10618,Tsui Hark
28605,Albert Band
67900,Ethan Spaulding
80787,Clare Beavan
266031,Lisandro Alonso
84427,Bertrand Bonello
22999,A. Edward Sutherland
19673,Juliusz Machulski
11465,Jim McBride
35320,William Dear
20421,Gary Goldman
20421,Don Bluth
281418,Richard Gray
22176,Robert Ellis Miller
15166,Pearry Reginald Teo
6948,Lucky McKee
12404,Richard Linklater
2966,Rod Hardy
449696,Bill Baggs
211337,Robert Smithson
273883,Friðrik Þór Friðriksson
11801,François Ozon
335051,Edoardo Falcone
335051,Edoardo Falcone
55534,Steve Barron
32047,Sidney Lumet
378385,William Kaufman
378385,William Kaufman
10690,Stuart Gordon
10305,Claude Chabrol
34746,Allan A. Goldstein
314388,Jia Zhangke
34067,Kunihiko Yuyama
34067,Darren Dunstan
153795,James Cox
34276,Nathan H. Juran
38327,Carlo Verdone
2594,Gérard Jugnot
26386,John R. Cherry III
18816,Daniel Lee
33564,Frank Perry
33564,Sydney Pollack
422566,Rayhana Obermeyer
12278,Steve Miner
84327,Lauren Greenfield
27683,Michael Caleo
18074,Bruce Paltrow
225747,Stephen Reynolds
33974,Lukas Moodysson
21712,Masaaki Yuasa
43364,Kenji Mizoguchi
26535,John Schlesinger
15877,Mamoru Oshii
24799,Griff Furst
37103,John Huston
15876,Dick Powell
68637,Philippe de Chauveron
27098,Bo Widerberg
43943,Philip Seymour Hoffman
396330,Matt Peters
396330,Melchior Zwyer
31909,Tobe Hooper
54540,Alex Zamm
17005,Harvey Glazer
23949,Richard Linklater
22447,John Crowley
31915,John Frankenheimer
32568,Alexander Mackendrick
267795,Agnieszka Holland
4241,Takashi Miike
37835,James Glickenhaus
21661,Richard Martin
18707,Sammo Hung
4475,Rebecca Miller
33436,Gérard Oury
42171,Josh Appignanesi
29376,Vincente Minnelli
403390,George Mendeluk
88318,Tawnia McKiernan
20676,Bill Duke
15601,Jim Stenstrum
85878,Tom Lin
5178,Dagur Kári
5920,Lee H. Katzin
275269,Bejoy Nambiar
275269,Bejoy Nambiar
8981,Shona Auerbach
10879,Charles Shyer
11703,Hector Babenco
5833,Owen Hurley
5204,Nimród Antal
50715,Shimmy Marcus
377587,Deon Taylor
20813,George Roy Hill
17403,Clare Kilner
21910,Jeremiah Kipp
21910,Zeke Dunn
21910,Nicole Real
21910,Glenn McQuaid
40929,Michael Dinner
28932,Norman Jewison
33228,Guy Green
43100,Roberto Rossellini
43641,Joaquim Dos Santos
83090,Kouzou Morishita
2470,Fernando Trueba
32173,Ahn Byeong-ki
3077,Rowland V. Lee
800,Luis Buñuel
15712,Philippe Lioret
13068,Jeffrey Blitz
40368,Romano Scavolini
32272,Yoon Hong-seung
11588,Roland Suso Richter
16246,H.B. Halicki
16246,Steve Peterson
197936,Marion Vernoux
18724,Nathan H. Juran
368942,Terence Davies
24099,Joseph Ruben
29737,Michael Schultz
5334,Peter Ustinov
14729,Walter Hill
31046,Robert Harmon
408194,Saara Cantell
26141,Carl Reiner
94204,Chris Fisher
26198,Michael Mann
17203,Paddy Breathnach
5991,F.W. Murnau
29911,Charles Sturridge
119193,Alexandre Arcady
12718,Larry Clark
51044,Otto Preminger
10597,Ed Bye
196750,Masahiko Murata
196750,Kazuchika Kise
13339,Phil Joanou
77365,Werner Herzog
59210,Roger Michell
138122,Karan Johar
16222,David Raynr
248376,Wong Ching-Po
121640,Eran Riklis
22373,Ferzan Ozpetek
19601,Sean Mathias
57521,Agustí Villaronga
16999,Pitof
377462,Ezra Edelman
290729,Don Michael Paul
171776,Todd Burrows
171776,Christopher Folino
114779,Todd Berger
1829,François Truffaut
4786,Carlos Cuarón
38950,William Tannen
21461,Rajkumar Hirani
366656,François Brisson
366656,Jean-François Pouliot
295595,Benjamin Statler
201223,Atsushi Takahashi
12554,Chris Gerolmo
17337,Charles Grosvenor
27646,Adam Gierasch
8929,Jean-Stéphane Sauvaire
2860,Éric Rohmer
160068,Sebastián Lelio
319995,Pablo Larraín
56832,Shinsuke Sato
1559,Dusan Makavejev
15745,Jon Favreau
19415,Randal Kleiser
273899,Roland Emmerich
273899,Roland Emmerich
104524,Mika Ninagawa
177221,Jeremy Gardner
3122,Mel Welles
3122,Aureliano Luppi
25935,Paul McGuigan
360055,John Lyde
360055,John Lyde
13441,Dylan Kidd
38580,Roger Allers
56647,Daniel Sánchez Arévalo
340584,Ed Gass-Donnelly
33624,Gérard Pirès
7343,Paulo Morelli
240566,Sion Sono
293413,Woo Min-Ho
212470,Steve Sacks
413762,Hope Dickson Leach
24655,Elliot Silverstein
43865,King Vidor
390883,Vincent J. Guastini
390883,Michael McQuown
40800,Jon Hess
40800,Jon Hess
19155,Milčo Mančevski
16344,Zoya Akhtar
225044,Frank Whaley
78182,Andrey Zvyagintsev
10361,Brett Sullivan
13945,Albert Pyun
68335,Philippe Diaz
44691,Jerry London
3127,Terence Fisher
46198,Daryn Tufts
60363,Chris Bernard
34170,Howard Franklin
285841,Charles Binamé
26978,Lamont Johnson
78093,Jay Lee
26682,Robert Rodriguez
13200,Lucky McKee
13200,Trygve Allister Diesen
41965,Bernard Rose
33743,Roy Rowland
12506,Richard Attenborough
362585,Tatsuya Oishi
362585,Akiyuki Shinbo
32146,Eric Red
8414,Steve Buscemi
8047,Pedro Almodóvar
48784,David Lynch
23127,Rob Zombie
78476,Anne Fontaine
11441,Franco Castellano
11441,Giuseppe Moccia
25318,Jack Gold
174340,Marina Zenovich
35824,Ken Loach
29723,David Lowell Rich
36686,Michael Staininger
20986,Hiroyuki Imaishi
254472,Benni Diez
16225,Michael Coldewey
16225,Michel Lemire
34179,Daniel Lee
11698,Werner Herzog
27130,Jacques Tourneur
396398,Noah Baumbach
35122,Gregg Araki
128248,Lenny Abrahamson
31948,David Greene
32536,Don Hertzfeldt
117120,Ian Clark
38171,Anatole Litvak
371181,Kristoffer Tabori
11940,Sam Wanamaker
335053,Álex de la Iglesia
1556,Toshio Matsumoto
37088,Nick Broomfield
37088,Joan Churchill
15483,Dario Argento
20848,Vladimir Motyl
31650,Ridley Scott
10485,Sidney Poitier
77633,Feng Xiaogang
31056,Krzysztof Kieślowski
6020,Wallace Wolodarsky
14922,Don Roos
