movie_id,keyword
48014,anthology
48014,antiques shop
50288,psychic
50288,ghost hunting
9413,fire
9413,hero
9413,lie
9413,career woman
9413,photography
8440,prison
8440,police brutality
8440,brazilian
8440,attempted murder
8440,carandiru massaker
8440,sao paulo
8440,doctor
146404,paralympics
146404,medicine
146404,rehabilitation
146404,biography
14886,taxi
14886,sailor
14886,road movie
10875,jazz
10875,liquor
10875,success
206324,running
206324,fight
206324,sikh
206324,knife
206324,biography
206324,sister
206324,past
206324,love
206324,jail
206324,slaughter
206324,family
206324,sports history
206324,action
206324,athelete
340027,biography
340027,based on true story
340027,hospital
340027,doctor
340027,writer
340027,new york city
340027,newspaper reporter
340027,catatonia
340027,medical drama
340027,seizure
340027,misdiagnosis
340027,human brain
339792,bar
339792,office
339792,tour
339792,british
339792,tour bus
339792,based on tv series
339792,band
339792,cringe
39260,sex
39260,cyborg
39260,assassin
39260,geisha
39260,resurrection
39260,female protagonist
81401,horse
81401,long take
81401,black and white
81401,turin italy
81401,remodernist
81401,cult director
81401,silence
81401,woman director
81401,mortality
81401,very little dialogue
110490,musical
38953,gun
38953,officer
38953,pub
38953,village
38953,mute
255160,mountain
255160,lake
29455,suicide
29455,winter
29455,pastor
29455,faith
29455,priest
29455,meaningless existence
11913,retiree
11913,chaos
11913,retirement
11913,gendarmerie
11913,saint tropez
11913,colleague
13852,underdog
13852,airport
13852,court case
13852,australian
13852,family history
13852,australia
13852,court
13852,cult comedy
13852,kickboxing
13852,david and goliath
61225,baseball
61225,sport
61225,historical figure
61225,new york yankees
38792,cheating
38792,smuggling
38792,automobile racing
38792,monte carlo rally
345637,father son relationship
345637,indian lead
295490,mumblecore
40663,water
40663,gas
40663,pollution
40663,energy
40663,polluted river
40663,contamination
40663,water pollution
40663,fracking
8316,hungary
8316,virgin
8316,beauty
8316,dracula
8316,aging
8316,biography
8316,slovakia
8316,baroness
8316,countess
8316,suspense
8316,youth
8316,witchcraft
8316,historically inaccurate
8316,revisionist history
8316,vanity
8316,noblewoman
8316,bloodbath
8316,woman director
5458,sex
5458,private school
5458,prequel
5458,teenager
11302,revolution
11302,political activism
11302,loser
16411,car race
16411,future
16411,young prostitute
16411,chinese
16411,alcoholic
16411,tofu
11037,dictator
11037,father son relationship
11037,government
11037,execution
148284,love triangle
148284,artificial intelligence
148284,android
148284,killer robot
148284,robot
148284,scientist
148284,dual role
148284,robot human relationship
148284,humanoid robot
110410,drug trafficking
1978,london england
1978,falsely accused
1978,lover
1978,extramarital affair
154537,single parent
154537,road trip
154537,single father
154537,woman director
154537,cross country trip
778,holiday
778,underdog
778,hotel
778,beach
778,jazz
778,tennis
778,masked ball
778,pilot
778,lone wolf
778,brittany
778,pipe
778,train
778,summer
778,alcohol abuse
778,aerobics
152756,woman director
24452,aggression by plant
24452,killer plant
24452,man eating plant
9583,secret society
9583,conciliation
9583,marriage
9583,mother daughter relationship
9583,playwright
9583,family feud
9583,woman director
52212,promiscuity
52212,tavern
46138,machinist
46138,aftercreditsstinger
46138,duringcreditsstinger
46138,equal pay
46138,discrimination
46138,government minister
46138,sewing machine
18395,female nudity
18395,sexuality
18395,island
18395,love
18395,mistress
18395,kinky
18395,smuggler
18395,bdsm
226948,urban legend
10449,wife husband relationship
10449,new love
10449,family
10449,alcoholic
10449,therapy
369776,sequel
25623,japan
25623,cat
25623,haunted house
25623,house
25623,mystery
25623,teenage girl
25623,experimental film
25623,death
25623,schoolgirl
25623,ghost
25623,japanese school girls
779,vampire
779,anemia
15667,hallucination
15667,sanity
196254,barbie
196254,butterfly
196254,mariposa
196254,priness
25205,orchestra
25205,musical
25205,concert
25205,violin player
25205,gipsy
10339,based on novel
10339,captain
10339,boat
10339,obsession
10339,shipwreck
10339,stroke of fate
10339,whale
10339,walrus
10339,revenge
17266,seduction
17266,voyage
17266,the odyssey
39435,cattle drive
9812,drug dealer
9812,marijuana
403450,italy
403450,war
403450,mafia
29695,computer program
29695,suspense
29695,independent film
29695,cyber
29695,online chat
29695,computer program
29695,suspense
29695,independent film
29695,cyber
29695,online chat
2525,bible
2525,christian
2525,flood
2525,noah
2525,noah's ark
2525,adam and eve
2525,abraham
375950,hospital
375950,doctor
3079,experiment
3079,brain
3079,guillotine
3079,frankenstein
3079,remake
3079,revenge
3079,murder
3079,suspense
3079,reanimation
3079,mad scientist
3079,morgue
3079,decapitation
3079,severed head
3079,creature
3079,gothic horror
3079,hammer horror
3079,severed hand
3079,told in flashback
3079,reanimated corpse
3079,brain transplant
274,based on novel
274,psychopath
274,horror
274,suspense
274,serial killer
274,psychological thriller
274,cannibal
274,fbi agent
274,animal in cast credits
274,cannibalism
11354,sex
11354,lie
11354,college
11354,funeral
11354,friendship
11354,grief
11354,neighbor
11354,marijuana
11354,anger
11354,alcoholic
11354,drunk
11354,flashback
11354,dysfunctional
33623,woman director
29193,dialogue
29193,confidence
29193,invention
29193,independent film
43128,lodge
43128,convention
13675,holiday
13675,christmas
18215,obsession
18215,dream
18215,kidnapping
18215,nudity
18215,suspense
18215,unrequited love
18215,doctor
18215,car accident
18215,obsessive love
18215,woman director
18215,captivity
16781,spanking
16781,based on play or musical
398818,italy
398818,based on novel
398818,love
398818,gay relationship
398818,summer
398818,teenage boy
398818,lgbt
340382,manga
340382,based on manga
119010,expedition
119010,narration
119010,bigfoot
119010,cabin
119010,independent film
119010,native american
119010,search
119010,scientist
119010,semi-documentary
119010,animal attack
119010,sasquatch
296917,civil war
296917,conspiracy
296917,cyberpunk
296917,terrorism
296917,crime
296917,injustice
1403,based on novel
1403,apache
1403,intermarriage
1403,native american
1403,duel
1403,illegitimate son
13559,crushed
13559,living machine
30194,bomb
30194,helicopter
30194,plutonium
30194,laser
30194,heist
30194,fugitive
30194,teenager
30194,scientist
30194,nuclear
30194,science
30194,project
14638,small town
14638,gas station
14638,boxer
14638,femme fatale
14638,murder
14638,heist
14638,attempted robbery
14638,insurance investigator
14638,classic noir
14638,hemingway
14638,film noir
80379,stand-up comedy
449674,stand-up comedy
100529,best friend
43645,rome
43645,exorcism
43645,priest
43645,devil
8214,waitress
8214,restaurant
11521,single parent
11521,waitress
11521,jealousy
11521,intelligence
11521,intellectually gifted
11521,intelligence test
11521,iq
11521,single
11521,scientist
11521,single father
11521,woman director
23614,guardian angel
45267,italian
45267,marriage
22683,biography
43089,australia
43089,truck
43089,suspense
43089,serial killer
43089,hitchhiker
43089,truck driver
43089,ozploitation
33997,africa
33997,based on novel
33997,vagabund
33997,wilderness
33997,somalia
33997,supermodel
33997,based on true story
33997,united nations
33997,woman director
41592,ballet dancer
41592,street dance
41592,woman director
41592,dance group
157117,rock
157117,alternative
8428,suicide
8428,authority
8428,hero
8428,arizona
8428,radio
8428,nudity
8428,chaos
8428,freedom
8428,cult
8428,high school
8428,rebellion
8428,principal
8428,pirate
8428,teenager
8428,parents
8428,dj
17467,martial arts
17467,violence
17467,held captive
17467,death
17467,animal abuse
17467,knocked out
17467,megalomaniac
44874,magic
44874,barbie
44874,fashion
19176,cowboy
33673,mexico
33673,resort
33673,gangster
8992,california
8992,college
8992,road trip
8992,swimming pool
8992,cross country
13058,urban life
13058,independent film
13058,drug use
13058,violence
37920,hungarian
37920,family
19594,witch
19594,prince
19594,bat
11157,career woman
11157,deceived wife
11157,revenge
11157,author
11157,divorce
11157,family conflict
11157,woman director
3059,usa
3059,naivety
3059,intolerance
3059,mill
3059,marriage
3059,wedding
3059,massacre
3059,protestant
3059,silent film
3059,multiple storylines
3059,reformer
3059,saved from hanging
3059,jesus
109729,sex
109729,adultery
109729,jealousy
109729,nudity
109729,seduction
109729,control
109729,liar
109729,hollywood
109729,fear
109729,threesome
109729,possessiveness
109729,psychotherapy
109729,film industry
109729,snooping
109729,mind games
109729,affair
109729,trust fund baby
12496,samurai
12496,sword
12496,mission of murder
12496,daughter
12496,teacher
15705,london england
15705,bomb
15705,sex
15705,adultery
15705,terrorist
15705,beach
15705,camping
15705,nudity
15705,delusion
15705,revenge
15705,grief
15705,attack
15705,religion
15705,reporter
15705,soccer
15705,guilt
15705,woman director
27271,vietnam veteran
27271,martial arts
27271,rocket launcher
27271,fistfight
27271,revenge
27271,murder
27271,independent film
27271,decapitation
27271,gunfight
27271,motorcycle gang
27271,machine gun
121789,farmer
121789,race car driver
293982,nazism
13548,mexico
13548,prostitute
13548,tarot cards
13548,machete
13548,butcher
13548,victim of murder
13548,cult
13548,insanity
13548,blood splatter
13548,based on true story
13548,magic mushroom
13548,human sacrifice
13548,serial murder
13548,maniac
13548,drinking
13548,evil
13548,missing person
13548,satanic
13548,sadistic psychopath
13548,murder spree
13548,graphic violence
163907,chase
163907,train
163907,explosion
163907,falling from height
163907,glue
163907,cowboy
163907,wild west
30874,new york
30874,female nudity
30874,detective
30874,razor
30874,cut-off hand
30874,gore
30874,giallo
30874,violence
209269,australian
209269,australia
209269,police
209269,dirty cop
209269,hit and run
209269,accident
16727,indian lead
16727,independent film
16727,woman director
12312,profession
12312,karate
12312,daughter
12312,beförderung
12312,ex-wife
12312,parking
12312,slap
296192,comedian
296192,insult
296192,stand-up comedy
296192,tv special
296192,roast
296192,celebrity roast
19548,restaurant
14232,sex
14232,independent film
14232,drug dealing
14232,student
14232,pursuit
14232,medical student
60932,witch
60932,culture clash
60932,artist
60932,gallery
60932,vanity project
60932,woman director
4729,gendarmerie
278774,dance
278774,high school
278774,step brother
278774,teenager
278774,teen comedy
278774,high school rivalry
278774,step siblings
278774,obedience
278774,app
278774,stepbrother stepsister relationship
278774,blended family
27376,beach
27376,surfing
27376,bodybuilding
27376,beach movie
27376,beach party
26648,concentration camp
26648,eroticism
26648,jam
26648,uniform
26648,sadomasochism
26648,unfaithfulness
26648,guilt
26648,nazi resistance
26648,woman director
26648,vienna
18248,assassin
18248,van
18248,package
43904,marital problem
298729,crush
298729,unrequited love
298729,homosexuality
298729,pioneer women
298729,european women
45202,adultery
45202,eroticism
381356,video game
304613,australian
304613,slasher
16328,amputation
16328,deaf-mute
16328,deafness
16328,blindness and impaired vision
16328,world war i
16328,human experimentation
16328,u.s. army
16328,mute
16328,wounded
16328,infantry
327833,martial arts
327833,bangkok
327833,human trafficking
327833,muay thai
327833,rogue cop
327833,sex slavery
11370,loss of family
11370,queen
11370,power
11370,power takeover
11370,kingdom
11370,royalty
11370,musketeer
11370,murder hunt
339533,earthquake
339533,los angeles
339533,family
339533,tv
339533,seismologist
32569,casino
32569,experiment
32569,human experimentation
32569,eye
32569,belly dancing
32569,independent film
32569,hospital
32569,scientist
32569,monkey
32569,amusement park
32569,eyeball
32569,surgery
18408,house arrest
18408,independent film
18408,outcast
18408,lawyer
18408,police officer
18408,lonely man
291692,chinese movie
37265,sex
37265,adultery
37265,italian
37265,wife husband relationship
37265,infidelity
37265,shower
37265,ecstasy
37265,massage
37265,fellatio
37265,inheritance
37265,sexual attraction
37265,unfaithfulness
37265,cross dressing
37265,lust
37265,extramarital affair
37265,sexual desire
37265,trophy wife
31581,dysfunctional family
31581,independent film
31581,b movie
31581,gangster
6116,pop
6116,pop culture
6116,pop star
35796,sex
35796,infidelity
35796,lawnmower
35796,nudity
35796,suspicion
35796,fascination
35796,friendship
35796,party
35796,wealth
35796,poverty
35796,hypocrisy
35796,voyeurism
35796,discrimination
54523,female nudity
54523,california
54523,rape
54523,sex
54523,based on novel
54523,hostage
54523,nudity
54523,psychopath
54523,hostage-taking
54523,murder
54523,suspense
54523,independent film
54523,blood
54523,grindhouse
54523,hitchhiker
54523,violence
54523,road movie
31694,seattle
31694,dry humour
39106,anime
39106,"dragon ball,"
33365,new love
33365,final exam
25848,father son relationship
25848,prostitute
25848,wilderness
25848,greed
25848,treasure hunt
25848,sahara
25848,lost city
25848,dying of thirst
8279,paris
8279,mother
8279,city portrait
8279,new love
8279,dance
8279,tv station
8279,dying and death
8279,market
8279,vegetable
8279,student
8279,university
8279,death by accident
631,love triangle
631,adultery
631,lake
631,country life
631,planned murder
631,indian summer 
631,marriage crisis
631,rural setting
631,storm
631,city
631,silent film
631,farmer
26405,gambling
26405,based on novel
26405,beer
26405,australia
26405,independent film
26405,teacher
26405,violence
26405,mining town
26405,outback
26405,hunt
26405,australian outback
26405,ozploitation
26405,kangaroo
3780,japan
3780,japanese
3780,nudity
3780,heal
3780,lunatic asylum
3780,career
3780,uniform
3780,clinic
3780,doctor
3780,psychiatrist
3780,intern
40630,native american
40630,cavalry
40630,cheyenne
5698,railroad robber
5698,robbery
5698,sheriff
5698,dynamite
5698,camera
5698,key
5698,tresor
5698,outlaw
5698,pistol
5698,railroad
5698,silent film
5698,short
284294,new york
17835,nuclear holocaust
17835,disaster
27451,gambling
27451,sex
27451,college
27451,basketball
27451,mafia
27451,drug
75506,mars
75506,mutant
75506,time travel
75506,nuclear holocaust
75506,astronaut
20825,woman director
371492,environment
371492,woman director
371492,environment
371492,woman director
12528,joke
12528,louisiana
12528,wilderness
12528,swamp
12528,national guard
12528,gore
12528,trap
12528,soldier
12528,cajun
12528,animal killing
14070,tattoo
14070,short-term memory
26174,undercover
26174,treasury department
26174,classic noir
26174,film noir
25678,marine corps
25678,army
25678,ninja
407375,gun
407375,pipeline
407375,enemy
407375,gas
407375,mission
407375,shooter
407375,gas pipeline
407375,security
407375,killed
407375,elite snipers
407375,snipers
407375,battles
407375,ghost shooter
407375,breach
20342,fantasy
20342,drama
1394,italy
1394,water
1394,crisis
1394,madness
1394,immolation
1394,dreams
1394,memories
67307,gambler
67307,craps
283536,father
283536,politics
283536,murder
283536,religion
283536,art
283536,family
283536,saga
6461,japan
6461,wife husband relationship
6461,new love
6461,dying and death
6461,marriage
6461,butoh tanz
6461,cancer
6461,relationship
6461,family
6461,woman director
345909,sport
345909,coach
345909,teenager
345909,new york city
345909,"manhattan, new york city"
345909,gambling addiction
345909,student athlete
18355,terrorist
18355,naval officer
9066,supermarket
9066,house
9066,woman director
24961,melancholy
24961,based on play or musical
24961,little dog
24961,based on movie
24961,wizard
21481,mother
21481,sister sister relationship
21481,twin sister
21481,magic
21481,adoption
21481,darkness
21481,uncle
21481,mother daughter relationship
21481,dead father
21481,another world
21481,sorcière
21481,sœur
251783,sex
251783,designer
251783,seduction
251783,erotic movie
185987,atomic bomb
185987,hiroshima
185987,survival
185987,radiation sickness
502,new york
502,usa president
502,general
502,atomic bomb
502,russia
502,interpreter
502,pentagon
502,bunker
502,hydrogen bomb
502,strategic air command
502,bomber
502,fighter pilot
502,missile
502,destroy
502,suspense
502,moscow
37609,spain
37609,music festival
37609,sequel
37609,summer vacation
37609,girl group
37609,based on young adult novel
5493,time travel
5493,alien life-form
5493,violence
12229,flying
12229,scotland
12229,based on novel
12229,baby
12229,ecstasy
12229,loser
12229,lsd
12229,god
12229,controversy
12229,controversial
12229,night club
12229,child swearing
12229,soccer
12229,drug
12229,extramarital affair
12229,based on short story
12229,swearing
12229,soccer team
12229,acid
343795,hospital
343795,church
343795,hospital
343795,church
14968,village
14968,korea
14968,soldier
315,killing
315,sports car
315,go-go dancer
315,eroticism
315,kidnapping
315,independent film
315,b movie
315,exploitation film
266082,singing
266082,girl
266082,peer pressure
266082,woman director
9308,high school
9308,school
9308,spoof
9308,los angeles
1253,london england
1253,robbery
1253,architect
22575,musical
22575,marx brothers
251768,cyborg
251768,dc comics
251768,time travel
251768,superhero
251768,super powers
69321,california
69321,high school
69321,suspense
69321,teacher
69321,series of murders
8422,brother brother relationship
8422,prostitute
8422,milan
8422,boxer
8422,work
8422,widow
8422,love
8422,murder
8422,working class
8422,illegal prostitution
8422,mother son relationship
8422,matriarch
9709,england
9709,brother sister relationship
9709,becoming an adult
9709,northern england
9709,female friendship
9709,moped
9709,lesbian relationship
9709,homosexuality
9709,summer
9709,tomboy
9709,lgbt
185789,pilot
185789,investigation
185789,audition
185789,actress
11163,ancient rome
11163,kaiser nero
11163,wedding
11163,roman bath
54102,miniseries
54102,woman director
75834,hero
75834,hades
75834,mythology
75834,greek mythology
75834,legend
75834,gods
75834,hercules
402693,sport
402693,based on true story
402693,iron man
402693,multiple sclerosis
9917,ex-detainee
9917,baby-snatching
9917,drug lord
9917,hoodlum
24554,surrealism
24554,family relationships
24554,dinosaur
299824,love triangle
299824,past
299824,zombie
299824,tomb
299824,grave robbing
299824,flashback
299824,treasure hunter
299824,love triangle
299824,past
299824,zombie
299824,tomb
299824,grave robbing
299824,flashback
299824,treasure hunter
14863,anaconda
14863,killer snake
254869,casino
254869,robbery
254869,anti hero
254869,future
254869,sequel
254869,parody
254869,gang
254869,dirty cop
254869,celebrity cameo
459950,twins
459950,valedictorian
459950,eating disorder
459950,highschool kids
22233,housewife
22233,family man
11330,copenhagen
11330,arabian
11330,gangster boss
11330,daughter
11330,drug
329819,woman director
4199,mistake in person
4199,plan
4199,royalty
4199,twins
17465,frustration
17465,sport
17465,ice hockey
17465,coach
17465,beating
17465,hazing
17465,locker room
45186,prohibition
45186,gun battle
45186,social satire
45186,campy
24229,corruption
24229,robbery
24229,hitman
24229,hemmingway
24229,neo-noir
251471,pop culture
251471,fan culture
251471,documentary
251471,toys
123235,paris
123235,love triangle
123235,romantic comedy
123235,romance
123235,reference to woody allen
123235,woman director
46953,male nudity
46953,female nudity
46953,sex
46953,drug traffic
46953,fellatio
46953,pubic hair
46953,alcoholic
46953,penis
46953,explicit sex
46953,stockholm archipelago
46953,woman undressing a man
119838,assassination
119838,shakespeare
119838,julius caesar
377799,fair
377799,cow
377799,agriculture
44414,mother
44414,illinois
44414,friends
44414,murder
44414,architecture
44414,lust
44414,extramarital affair
44414,illness
44414,occult
44414,adopted
44414,neo-noir
32685,tree house
32685,missouri
32685,ernest p. worrell
32685,troll
32685,evil
32685,briarville missouri
311615,defy media
14369,manager
14369,alcohol
14369,races
14369,mountain
14369,gondola
14369,snowboarding
14369,airplane
14369,father
14369,sport
14369,prank
14369,alaska
14369,male female relationship
14369,drug humor
14369,hot tub
14369,ski resort
53287,slum
53287,riches
33472,new orleans
33472,stilts
33472,wrong turn
33472,weightlessness
33472,lie detector
33472,ticker tape parade
33472,giant dog
33472,zero gravity
33472,chrysler building
33472,venus the planet
33472,newspaper headline
16153,waitress
16153,widow
8816,underdog
8816,sweden
8816,uncle
8816,loneliness
398535,singer
398535,drug
398535,punjab
398535,rockstar
19405,holiday
19405,elementary school
19405,friends
19405,based on tv series
19405,summer
19405,classmates
19405,recess
80990,woman director
71622,country house
71622,supernatural
71622,woods
71622,paranormal
71622,blood
71622,family vacation
71622,found footage
21138,baseball
205022,grandfather
205022,romantic rivalry
205022,train ride
205022,bollywood
205022,ashes
205022,tamil
205022,tollywood
205022,rameshwaram
205022,masala
205022,south india
388202,brother brother relationship
388202,kidnapping
388202,mobster
1550,sex
1550,thanksgiving
1550,road trip
1550,love
1550,independent film
1550,neighbor
1550,marijuana
1550,family
1550,illness
11420,capitalism
11420,canada
11420,political activism
11420,power
11420,marketing
11420,interview
11420,politics
11420,company
11420,business
11420,economics
11420,advertising
11420,democracy
11420,woman director
11420,social issues
11420,usa politics
68818,robbery
68818,miner
68818,treachery
68818,sundance kid
68818,native peoples
68818,butch cassidy
67342,martial arts
67342,vampire
67342,possession
67342,ghost
67342,supernatural power
67342,taoism
31642,vietnam
31642,vietnam war
31642,biography
31642,dog
31642,immigrant experience
8327,christianity
8327,mexico
8327,thief
8327,surrealism
8327,independent film
8327,blasphemy
8327,alchemist
71883,fight
71883,mafia
71883,tournament
71883,crying
71883,creature
71883,daredevil
71883,race
6498,night watchman
6498,danish horror
24194,mutant
24194,slime
24194,satellite
24194,alien
39074,cheating wife
39074,hitchcockian
25284,femme fatale
25284,money
25284,drug
25284,loan shark
25284,neo-noir
55246,engagement
55246,party
8460,secret
8460,coffin
8460,literature
8460,brotherhood
8460,connecticut
8460,morgue
8460,lacrosse
8460,coroner
8460,initiation
8460,lecture
8460,ducati
111473,biography
111473,charles dickens
18856,paris
18856,suicide
18856,europe
18856,father
18856,sister
18856,independent film
21539,angel
21539,church choir
21539,gospel
21539,reverend
21539,crisis of faith
21539,woman director
28973,revolution
28973,communist
28973,salesman
28973,king
28973,tv
21862,sex comedy
26670,theatre play
26670,backstage
74308,falsely accused
74308,classroom
74308,grandfather
74308,face slap
74308,unhappiness
74308,animal abuse
26845,africa
26845,tarzan
26845,jungle
37775,italy
37775,election day
15482,tomato
15482,sequel
15482,mad scientist
15482,independent film
15482,spoof
15482,self-referential
15482,world domination
10247,suicide
10247,paraplegic
10247,office
10247,aquarium
10247,gun rampage
10247,life-saver
10247,rescue
10247,dark comedy
10247,surprise ending
10247,falling in love
10247,fantasy sequence
10247,mental health
10247,person running amok
21717,kidnapping
21717,cigar smoking
21717,rancher
21717,double barreled shotgun
241927,canada
241927,halloween
241927,farm
241927,gore
241927,decapitation
241927,blood
241927,doctor
241927,teenager
241927,pregnancy
241927,ontario canada
241927,home invasion
241927,policeman
241927,trick or treating
241927,halloween costume
241927,seige
241927,evil children
241927,abortion
42112,independent film
21338,undercover
21338,fbi
21338,biker
21338,cop
21338,motorcycle gang
17113,female nudity
17113,runaway
17113,commune
17113,egg
17113,independent film
17113,arson
17113,incest
17113,illness
17113,environmentalism
17113,diabetic
17113,face slap
17113,peeping tom
17113,scythe
17113,woman director
334394,frog
334394,cop
334394,remake
334394,based on short film
334394,madness
334394,turkish horror
133459,greece
133459,vacation
133459,family vacation
133459,young love
133459,beach resort
374464,sister sister relationship
374464,ghost
374464,woman director
20441,scarecrow
20441,farm
20441,prequel
20441,killer scarecrow
64325,los angeles
64325,cross amulet
64325,celtic cross
40045,tarzan
40045,new york city
73881,nudist camp
73881,nudism
73881,first love
73881,short
360030,mars
360030,space
360030,internet
360030,robot
360030,cyber warfare
360030,mars
360030,space
360030,internet
360030,robot
360030,cyber warfare
79040,seefahrt
79040,nordmeer
79040,survival
30941,robbery
30941,internal affairs
30941,surveillance
30941,ex-con
11910,santa claus
11910,gift
11910,disguise
11910,death
20067,depression
20067,sadness
20067,nudity
20067,loneliness
20067,lesbian
20067,dating
20067,teenager
20067,pregnancy
20067,relationship
20067,illness
20067,tarot
2017,robbery
2017,detective
2017,bank
2017,hostage
2017,robber
2017,police
2017,femme fatale
2017,based on true story
2017,thief
2017,tension
2017,missing girl
2017,theft
2017,police officer
2017,police detective
2017,bank robbery
2017,policeman
2017,team of criminals
2017,neo-noir
329815,post traumatic stress  disorder
329815,war veteran
329815,bodyguard
329815,soldier
329815,threat
329815,ex soldier
329815,woman director
116014,survivor
116014,jewish
4613,bank robber
4613,employee
4613,independent film
12645,mexico
12645,nudity
12645,daughter
12645,assault
12645,money
12645,doctor
12645,transplant
12645,donor
12645,lungs
46189,flying
46189,navy
46189,u.s. navy
116440,the simpsons
116440,blue
116440,day care
116440,toddler
116440,butterfly
116440,cocoon
9534,sex
9534,orgy
9534,department store
9534,underwear
9534,ambition
9534,rivalry
9534,wedding
11949,musical
11949,music
11949,concert
11949,british
11949,sketch
11949,live
11949,monty python
11949,anarchic comedy
270919,woman director
2383,canada
2383,rocky mountains
2383,wilderness
2383,spring
2383,kodiak bear
2383,brown bear
2383,puma
2383,trapper
2383,summer
2383,falling from height
33638,judge
33638,outlaw
33638,lawyer
16154,drowning
16154,paranoia
16154,insane asylum
16154,low-budget
15860,kung fu
207686,suspense
19348,sport
19348,woman director
16638,spain
16638,war
16638,historical figure
16638,devoutness
16638,honor
16902,queen
16902,queen elizabeth i
16902,throne
16902,earl
17956,woman director
233470,prison
233470,mentor
233470,redemption
233470,criminal
86000,attraction
86000,blindness
10063,exotic island
10063,baseball bat
10063,vacation
10063,electrocution
10063,cabin in the woods
10063,dog
10063,german shepherd
10063,remote island
10063,animal attack
10063,dog attack
10063,loss of friend
10063,chased by a dog
330115,surfing
330115,woman director
11457,father son relationship
11457,house
11457,cancer
11457,drug
11457,divorce
11457,ex-wife
11457,unemployment
46541,bodyguard
274504,based on novel
274504,woman director
61954,killer robot
61954,dystopia
61954,high school
61954,sequel
61954,murder
61954,b movie
61954,cyberpunk
61954,robot
61954,teachers
12618,infidelity
12618,politician
12618,airplane crash
12618,death
12618,death of husband
12618,police sergeant
12618,death of wife
97690,hacker
97690,cyber
97690,hacking
97690,anonymous
97690,anti-capitalism
97690,anti-globalization
97690,anti authority
97690,activism
11942,female nudity
11942,mexico
11942,prostitute
11942,bounty
11942,bounty hunter
11942,nudity
11942,bartender
11942,buried alive
11942,revenge
11942,murder
11942,dark comedy
11942,gore
11942,blood
11942,severed head
11942,gunfight
11942,brutality
11942,alcoholic
11942,gay man
11942,death
11942,suitcase full of money
26958,puppet
26958,sequel
26958,demon
79553,war
79553,battle
79553,korean war
36758,europe
36758,friendship
36758,intellectual
36758,money
36758,american
36758,girl
36758,art
36758,rich
36758,woman director
26820,film producer
26820,saint louis
26820,road trip
26820,independent film
26820,movie studio
18118,gold
18118,marshal
19237,twist
19237,psychopath
19237,independent film
33196,helicopter
33196,beach
33196,loss of father
33196,giant wave
33196,tsunami
33196,family relationships
33196,korea
33196,disaster
33196,cigarette smoking
33196,tears
33196,single father
33196,tearjerker
33196,stuck in elevator
33196,tidal wave
33196,disaster film
18923,gay
18923,aids
18923,based on novel
18923,art house
18923,tantrum
18923,bisexual
18923,lgbt
306197,woman director
50618,world war ii
50618,nazi germany
10773,world war ii
10773,widow
10773,musical
10773,theatre milieu
10773,nacktrevue
10773,variety
14476,suicide
14476,drug dealer
14476,clubbing
14476,beaten to death
32042,florida keys
32042,suspense
32042,divorce
32042,private detective
32042,neo-noir
30959,based on novel
30959,samurai
30959,tea
30959,promise
30959,snow
30959,spirit
21189,director
21189,don quixote
21189,cervantes
33908,episode film
5185,sherlock holmes
5185,loch ness monster
5185,german spy
5185,midgets
42986,widower
42986,single father
68850,commander
68850,raid
68850,rommel
18183,chocolate
18183,jealousy
18183,sister sister relationship
18183,cooking
18183,mexican revolution
18183,marriage
18183,wedding
18183,single mother
18183,recipe
18183,magic realism
18183,new mexican cinema
18183,new latin american cinema
11042,father son relationship
11042,socialism
11042,yuppie
11042,professor
11042,dying and death
11042,cancer
11042,money
11042,university
11042,illness
11042,dying
11042,family conflict
11042,friend
28205,high school
28205,violence in schools
28205,based on true story
10729,new york city
10729,bank robbery
10729,jousting
10729,getaway
10729,crime gone awry
10729,bumbler
10729,hostage negotiator
10729,clown makeup
27324,suicide
27324,computer
27324,internet
27324,student
137968,surfing
137968,sport
158914,pornography
158914,biography
74726,dark comedy
74726,zombie
74726,splatter
74726,zombie apocalypse
34223,female nudity
34223,nudity
34223,vampire
34223,strip club
34223,chase
34223,murder
34223,independent film
34223,gore
34223,violence
34223,fraternity
34223,vixen
2761,spy
2761,hotel
2761,switzerland
2761,world war i
2761,suspense
30707,violent husband
30707,biography
30707,playboy
30707,fame
30707,vancouver
30707,centerfold
30707,hugh hefner
26483,musical
26483,beach movie
21240,male nudity
21240,shower
21240,bank robber
21240,flu
21240,romance
21240,carry on
21240,police station
21240,epidemic
21240,drag
21240,police sergeant
21240,man dressed as woman
21240,innuendo
21240,policemen
21240,policewomen
21240,police cell
56272,independent film
56272,stuck in elevator
56272,bisexual woman
56272,book signing
56272,killed with hairpin
56272,going into labor
56272,talking in sleep
56272,oblivious to woman who loves him
56272,best friends in love
56272,annoying little sister
56272,lisp
56272,wet dream
4507,male nudity
4507,female nudity
4507,father son relationship
4507,prostitute
4507,adultery
4507,sexuality
4507,jealousy
4507,wife husband relationship
4507,infidelity
4507,symbolism
4507,homicide
4507,passion
4507,seduction
4507,machismo
4507,matador
4507,satire
4507,mother daughter relationship
4507,rural setting
4507,unfaithfulness
4507,cigarette smoking
4507,pregnancy
4507,father daughter relationship
4507,masturbation
4507,extramarital affair
4507,sensuality
4507,mother son relationship
4507,male model
4507,drunkenness
4507,sexual dysfunction
4507,abortion
4507,zaragoza spain
4507,underwear manufacturer
