movie_id,person_id,name,character
11431,74151,Jason Spevack,Ben - 1980
11431,1240,Jack Kehler,Al
11431,69423,Maureen Keiller,Viv
11431,42199,Daniel Greene,Waiter
11431,3126,Ione Skye,Molly
11431,76742,Marissa Jaret Winokur,Sarah
11431,20388,KaDee Strickland,Robin
11431,10080,JoBeth Williams,Maureen Meeks
13260,23659,Will Ferrell,Jackie Moon
13260,16307,Maura Tierney,Lynn
13260,57755,Woody Harrelson,Monix
13260,28638,David Koechner,Commissioner
13260,21200,Will Arnett,Lou Redwood
13260,37934,André Benjamin,Clarence
13260,28637,Andy Richter,Bobby Dee
13260,52997,Rob Corddry,Kyle
13260,51857,Tim Meadows,Cornelius
13260,17183,Jackie Earle Haley,Dukes
199575,60005,Nathan Phillips,James
199575,1265629,Angourie Rice,Rose
199575,213202,Daniel Henshall,Freddy
199575,1196822,Jessica De Gouw,Zoe
199575,57795,David Field,Radio Man
199575,235416,Sarah Snook,Mandy's Mum
199575,1323515,Kathryn Beck,Vicky
199575,75710,Lynette Curran,James' Mum
199575,1438812,Zaydah-lee,James' Sister
199575,1438815,Nelson Aspen,Himself
13903,11671,Bijou Phillips,Maggie
13903,1064,Crispin Glover,Montag the Magnificent
13903,1370,Brad Dourif,Dr. Chong
13903,65561,Kip Pardue,Edmund Bigelow
13903,27993,Jeffrey Combs,The Geek
13903,93151,Joshua John Miller,Jinky
13903,1127960,Garz Chan,Annie
18736,5958,Hilary Duff,Lizzie McGuire
18736,143330,Adam Lamberg,David Gordon
18736,82625,Hallie Todd,Jo McGuire
18736,62036,Robert Carradine,Sam McGuire
18736,9641,Jake Thomas,Matt McGuire
18736,24357,Alex Borstein,Miss Ungermeyer
18736,130936,Yani Gellman,Paolo Valisari
18736,58899,Carly Schroeder,Melina Bianco
18736,143331,Daniel Escobar,Mr. Escobar
18736,33339,Jody Racicot,Giorgio
34689,4110,Humphrey Bogart,Harry Dawes
34689,25787,Ava Gardner,Maria Vargas
34689,8254,Edmond O'Brien,Oscar Muldoon
34689,38037,Marius Goring,Alberto Bravano
34689,24499,Valentina Cortese,Eleanora Torlato-Favrini
34689,29327,Rossano Brazzi,Count Vincenzo Torlato-Favrini
34689,115780,Elizabeth Sellars,Jerry
34689,12310,Warren Stevens,Kirk Edwards
34689,71140,Franco Interlenghi,Pedro Vargas
34689,161970,Mari Aldon,Myrna
241868,46364,Shun Oguri,Lupin III
241868,94018,Meisa Kuroki,Fujiko Mine
241868,1084911,Go Ayano,Goemon Ishikawa
241868,13275,Tadanobu Asano,Koichi Zenigata
241868,133049,Tetsuji Tamayama,Daisuke Jigen
241868,1102621,Vithaya Pansringarm,Naron
241868,1206367,Yayaying Rhatha Phongam,Miss Vee
241868,1041679,Thanayong Wongtrakul,Royal
241868,1241103,Jerry Yan,Michael Lee
241868,116421,Nirut Sirichanya,Momrachiao Pramuk
299969,84247,Emily VanCamp,Herself - Host
299969,7624,Stan Lee,Himself
299969,1347505,Axel Alonso,Himself
299969,1187909,Joe Quesada,Himself
299969,10872,Patton Oswalt,Himself
299969,78303,Jimmy Kimmel,Himself
299969,39459,Hayley Atwell,Herself
299969,35287,Gerry Conway,Himself
299969,64849,Todd McFarlane,Himself
299969,57027,Louis D'Esposito,Himself
368596,7447,Alec Baldwin,Gino Fratelli
368596,147,Michael Madsen,Enzo
368596,19144,Shannen Doherty,Maria
368596,2047,Danny Glover,Eddie 'Rocks' Travor
368596,18750,Annabella Sciorra,Mary
368596,17928,Joe D'Onofrio,Matty
368596,3218,Louis Lombardi,Jerry Velvontie
368596,72983,Manny Pérez,Jose
368596,7466,Paul Borghese,Carmine Tacona
368596,1536181,Patricia Stark,Lauren Freeman
1770,3896,Liam Neeson,Michael Collins
1770,18992,Aidan Quinn,Harry Roland
1770,9029,Stephen Rea,Ned Broy
1770,4566,Alan Rickman,Eamon de Valera
1770,1204,Julia Roberts,Kitty Kiernan
1770,10985,Ian Hart,Joe O`Reilly
1770,2039,Brendan Gleeson,Liam Tobin
1770,18993,Stuart Graham,Tom Cullen
1770,2468,Sean McGinley,Smith
1770,4391,Charles Dance,Soames
332704,3490,Adrien Brody,Peter Bower
332704,4783,Sam Neill,Duncan Stewart
332704,27752,Bruce Spence,Felix
332704,136348,Robin McLeavy,Barbara Henning
332704,80664,Jenni Baird,Carol Bower
332704,75713,Anna Lise Phillips,Erica George
332704,1445875,Chloe Bayliss,Elizabeth Valentine
332704,1445877,Olga Miller,Erica George (ghost)
332704,152492,Malcolm Kennard,Barry
332704,212730,Michael Whalley,Officer Samuels
21407,40039,Josh Stewart,Arkin
21407,108774,Michael Reilly Burke,Michael Chase
21407,44151,Andrea Roth,Victoria Chase
21407,1607,Juan Fernández,The Collector
21407,84613,Madeline Zima,Jill Chase
21407,109784,Karley Scott Collins,Hannah Chase
21407,21505,Robert Wisdom,Roy
21407,59296,Daniella Alonso,Lisa
21407,109783,Haley Pullos,Cindy
21407,62819,Diane Ayala Goldner,Gena Wharton
55347,3061,Ewan McGregor,Oliver Fields
55347,290,Christopher Plummer,Hal Fields
55347,19119,Mélanie Laurent,Anna Wallace
55347,5725,Goran Visnjic,Andy
55347,21633,Kai Lennox,Elliot
55347,82653,Mary Page Keller,Georgia Fields
55347,235847,Keegan Boos,Young Oliver
55347,235848,China Shavers,Shauna
55347,212778,Melissa Tang,Liz
55347,211768,Amanda Payton,Party Person
23855,28472,Adam Garcia,Andy Kasper
23855,5916,Rosario Dawson,Alisa
23855,28410,Jake Busey,Darrell Claxton
23855,15029,Enrico Colantoni,Francis Benoit
23855,824,Ethan Suplee,Curtis 'Tiny' Reese
23855,51993,Anjul Nigam,Salman Fard
23855,24360,Gregory Jbara,Hank
23855,76470,Dan Butler,Lloyd Acheson
23855,53602,Linda Hart,Mrs. 'B'
23855,90613,Shiva Rose,Torso
13368,24937,Bing Crosby,Bob Wallace
13368,70668,Danny Kaye,Phil Davis
13368,77674,Rosemary Clooney,Betty Haynes
13368,77675,Vera-Ellen,Judy Haynes
13368,29313,Dean Jagger,Major General Thomas F. Waverly
13368,20624,Mary Wickes,Emma Allen
13368,103035,John Brascia,John
13368,153432,Anne Whitfield,Susan Waverly
13368,1127768,Beau Allen,Lady in Depot
13368,1141765,Glen Cargyle,Jeep Driver
9288,27422,Bruce Payne,Damodar
9288,57143,Mark Dymond,Berek
9288,57144,Clemency Burton-Hill,Melora
9288,57145,Ellie Chidzey,Lux
9288,57146,Tim Stern,Nim
9288,141533,Lucy Gaskell,Ormaline
9288,1331373,Leonardas Pobedonoscevas,Barnaby
41382,58197,Shad Moss,Kevin Carson
41382,53336,Brandon T. Jackson,Benny
41382,101519,Naturi Naughton,Stacie
41382,18284,Loretta Devine,Grandma
41382,1037299,Teairra Mari,Nikki Swayze
41382,9778,Ice Cube,Mr. Washington
41382,65827,Keith David,Sweet Tee
41382,53256,Terry Crews,Jimmy the Driver
41382,51944,Mike Epps,Reverend Taylor
41382,17840,Charlie Murphy,Semaj
8346,54645,Nia Vardalos,Toula
8346,38405,John Corbett,Ian Miller
8346,53647,Lainie Kazan,Maria Portokalos
8346,14884,Michael Constantine,Gus Portokalos
8346,8263,Andrea Martin,Aunt Voula
8346,54651,Joey Fatone,Angelo
8346,54649,Louis Mandylor,Nick Portokalos
8346,14226,Gia Carides,Cousin Nikki
8346,54646,Christina Eleusiniotis,Toula as child
8346,54647,Marita Zouravlioff,Toula Teenager
21521,18897,Jackie Chan,Sgt. Dragon Ma Yue-Lung
21521,1338,Maggie Cheung,Yesan
21521,83358,Michael Chan Wai-Man,Tiger Au
21521,65987,Rosamund Kwan,Ms. Pak
21521,44922,Bill Tung,Chief Inspector Tung
21521,83630,Lam Wai,Superintendent Chun
21521,110025,Ricky Hui,Policeman #268
21521,213438,Kenny Bee,Policeman #279
21521,12672,Carina Lau,Beattie
21521,1174365,Tai Bo,Mr. B
11638,1897,Bernie Mac,Percy Jones
11638,18976,Ashton Kutcher,Simon Green
11638,8691,Zoe Saldana,Theresa Jones
11638,44185,Judith Scott,Marilyn Jones
11638,70775,Hal Williams,Howard Jones
11638,70776,Kellee Stewart,Keisha Jones
11638,22126,Jessica Cauffiel,Polly
111969,17141,Greg Kinnear,William Borgens
111969,6161,Jennifer Connelly,Erica
111969,112561,Lily Collins,Samantha Borgens
111969,232006,Nat Wolff,Rusty Borgens
111969,33235,Logan Lerman,Lou
111969,40462,Kristen Bell,Tricia
111969,60458,Liana Liberato,Kate
111969,1053422,Patrick Schwarzenegger,Glen
111969,3027,Stephen King,Himself (voice)
111969,177508,Rusty Joiner,Martin
11252,4937,Vince Vaughn,Norman Bates
11252,8256,Anne Heche,Marion Crane
11252,1231,Julianne Moore,Lila Crane
11252,110,Viggo Mortensen,Samuel 'Sam' Loomis
11252,3905,William H. Macy,Milton Arbogast
11252,5694,Robert Forster,Dr. Simon
11252,4492,Philip Baker Hall,Sheriff Chambers
11252,15013,Chad Everett,Tom Cassidy
17127,4491,Jennifer Aniston,Nina Borowski
17127,22226,Paul Rudd,George Hanson
17127,17265,Hayden Panettiere,Mermaid
17127,21278,Alan Alda,Sidney Miller
17127,19,Allison Janney,Constance Miller
17127,59872,John Pankow,Vince McBride
17127,18324,Steve Zahn,Frank Hanson
17127,15788,Nigel Hawthorne,Rodney Fraser
17127,16856,Gabriel Macht,Steve Casillo
17127,6950,Kevin Carroll,Louis Crowley
20606,1115,Stephen Graham,Vince
20606,41042,Danny Dyer,Neil
20606,76242,Noel Clarke,Mikey
20606,26201,Emil Marwa,Graham
20606,229672,Lee Ingleby,Matt
20606,143508,Keith-Lee Castle,Patrick
20606,47625,Christina Cole,Candy
20606,63071,Terry Stone,Sergeant Gavin Wright
20606,30433,Neil Maskell,Banksy
20606,64103,Emily Booth,The Snipper
11298,10662,Patrick Macnee,Dr. George Waggner
11298,17494,Dennis Dugan,Chris
11298,65404,Christopher Stone,R. William 'Bill' Neill
11298,16173,Belinda Balaski,Terry Fisher
11298,34597,Kevin McCarthy,Fred Francis
11298,8516,John Carradine,Erle Kenton
11298,14253,Slim Pickens,Sam Newfield
11298,98610,Elisabeth Brooks,Marsha Quist
11298,16180,Robert Picardo,Eddie Quist
11298,101780,Margie Impert,Donna
27573,17276,Gerard Butler,Milo Boyd
27573,4491,Jennifer Aniston,Nicole Hurley
27573,114144,Gio Perez,Uncle Sam
27573,6751,Siobhan Fallon,Teresa
27573,88550,Joel Garland,Dwight
27573,1214054,Jason Kolotouros,Gelman
27573,19208,Matt Malloy,Gary
27573,58224,Jason Sudeikis,Stewart
27573,962997,Adam Rose,Jimmy
27573,11870,Christine Baranski,Kitty Hurley
209262,29222,Zac Efron,Jim Carrico
209262,879,Billy Bob Thornton,Forrest Sorrels
209262,17402,Ron Livingston,James Hosty
209262,11824,Tom Welling,Roy Kellerman
209262,13242,Paul Giamatti,Abraham Zapruder
209262,3492,Colin Hanks,Dr. Malcom Perry
209262,4726,Marcia Gay Harden,Doris Nelson
209262,67837,Jacki Weaver,Marguerite Oswald
209262,17183,Jackie Earle Haley,Father Oscar Huber
209262,18473,James Badge Dale,Robert Oswald
124623,34947,Kevin Conroy,Himself
124623,12077,Jim Cummings,Himself
124623,81668,Rachael MacFarlane,Herself
124623,31531,John DiMaggio,Himself
124623,23679,Billy West,Himself
124623,78798,Tom Kenny,Himself
124623,15761,Grey Griffin,Herself
124623,35219,Corey Burton,Himself
124623,19547,Gregg Berger,Himself
124623,5727,Diedrich Bader,Himself
267,3808,Liberto Rabal,Víctor Plaza
267,3809,Francesca Neri,Elena
267,3810,Javier Bardem,David
267,955,Penélope Cruz,Isabel Plaza Caballero
267,3822,Ángela Molina,Clara
267,3811,José Sancho,Sancho
267,3812,Pilar Bardem,Doña Centro de Mesa
267,3813,Alex Angulo,Bus Driver
267,399,Mariola Fuentes,Clementina
267,3814,Yael Be,Chica
28978,13848,Charlie Chaplin,A Tramp
28978,13855,Al Ernest Garcia,The Circus Proprietor and Ring Master (as Allan Garcia)
28978,147962,Merna Kennedy,"His Step-daughter, A Circus Rider"
28978,147963,Harry Crocker,"Rex, A Tight Rope Walker / Disgruntled Property Man / Clown"
28978,120701,George Davis,A Magician
28978,14438,Henry Bergman,An Old Clown
28978,30194,Tiny Sandford,The Head Property Man
28978,21310,John Rand,An Assistant Property Man / Clown
28978,147964,Steve Murphy,A Pickpocket
642,3636,Paul Newman,Butch Cassidy
642,4135,Robert Redford,Sundance Kid
642,9594,Katharine Ross,Etta Place
642,8260,Strother Martin,Percy Garris
642,5732,Henry Jones,Bike Salesman
642,9596,Jeff Corey,Sheriff Ray Bledsoe
642,9597,George Furth,Woodcock
642,9599,Cloris Leachman,Agnes
642,9600,Ted Cassidy,Harvey Logan
642,9601,Kenneth Mars,Marshal
54469,5472,Colin Firth,Gus Leroy
54469,114,Orlando Bloom,Harris Parker
54469,20354,Amber Tamblyn,Mary Saunders
54469,1276,Patricia Clarkson,Willa
54469,37041,Andrew McCarthy,Howard Mercer
44147,2440,Bill Nighy,Victor Maynard
44147,5081,Emily Blunt,Rose
44147,10989,Rupert Grint,Tony
44147,4757,Rupert Everett,Ferguson
44147,20300,Eileen Atkins,Mother
44147,7060,Martin Freeman,Dixon
44147,7053,Gregor Fisher,Mike
44147,6969,Geoff Bell,Fabian
44147,139549,Rory Kinnear,Gerry Bailey
44147,273759,Duncan Duff,Jeweller
35552,78216,Louise Bourgoin,Adèle Blanc-Sec
35552,8789,Mathieu Amalric,Dieuleveult
35552,54291,Gilles Lellouche,Inspecteur Caponi
35552,16922,Jean-Paul Rouve,Justin de Saint-Hubert
35552,212083,Jacky Nercessian,Marie-Joseph Espérandieu
35552,5444,Philippe Nahon,Professeur Ménard
35552,143389,Nicolas Giraud,Andrej Zborowski
35552,131827,Laure de Clermont-Tonnerre,Agathe Blanc-Sec
35552,19371,Gérard Chaillou,Président Armand Fallières
35552,1151455,Serge Bagdassarian,Ferdinand Choupard
11222,2778,Dennis Hopper,Tom Ripley
11222,2310,Bruno Ganz,Jonathan Zimmermann
11222,22612,Lisa Kreuzer,Marianne Zimmermann
11222,24298,Gérard Blain,Raoul Minot
11222,2765,Nicholas Ray,Derwatt
11222,26959,Samuel Fuller,The American
11222,26969,Peter Lilienthal,Marcangelo
11222,64219,Daniel Schmid,Igraham
11222,122492,Sandy Whitelaw,Doctor in Paris
11222,53914,Jean Eustache,Friendly Man
6280,1100,Arnold Schwarzenegger,Dr. Alex Hesse
6280,518,Danny DeVito,Dr. Larry Arbogast
6280,7056,Emma Thompson,Dr. Diana Reddin
6280,8924,Frank Langella,Noah Banes
6280,14699,Pamela Reed,Angela
6280,106791,Aida Turturro,Louise
6280,22227,Christopher Meloni,Mr. Lanzarotta
6280,53570,Megan Cavanagh,Willow
6280,93620,Welker White,Jenny
6280,19151,James Eckhouse,Ned Sneller
382475,55469,Russell Tovey,Jason
382475,1346536,Arinze Kene,Ade
382475,1552398,Lisa McGrillis,Lyndsey
382475,1075321,Nico Mirallegro,Harry
382475,1192006,Rory J. Saper,Bellboy
8818,3125,Madonna,Eva Perón
8818,3131,Antonio Banderas,Ché
8818,378,Jonathan Pryce,Juan Perón
8818,18065,Jimmy Nail,Agustín Magaldi
8818,1306206,Victoria Sus,Doña Juana
8818,1403819,Julian Littman,Brother Juan
8818,53937,Olga Merediz,Blanca
8818,1242153,Laura Pallas,Elisa
8818,1278498,Julia Worsley,Erminda
8818,1403820,María Luján Hidalgo,Young Eva
194121,51670,Johnathon Schaech,Alex
194121,946356,Andrea Frankle,Johanna
194121,49201,Philippe Brenninkmeyer,Michael
194121,4441,Pell James,Penny
194121,1037373,Glen Warner,Bar Patron
194121,1175110,Suzanne Severio,Nurse
194121,1175111,Brett Beoubay,EMT
194121,1175112,Jenn Foreman,Nancy
97370,1245,Scarlett Johansson,Laura
97370,136796,Kryštof Hádek,The Swimmer
97370,1034704,Paul Brannigan,Andrew
97370,1047642,Michael Moreland,The Quiet Man
97370,1047643,Scott Dymond,The Nervous Man
97370,1047644,Jeremy McWilliams,The Bad Man
97370,1711557,Lynsey Taylor Mackay,The Dead Woman
97370,1711559,Dougie McConnell,Pick-Up Man
97370,1711561,Kevin McAlinden,First Victim
97370,1711616,D. Meade,Leering Man
10897,69395,Bug Hall,Alfalfa
10897,67378,Travis Tedford,"George ""Spanky"" McFarland"
10897,148996,Brittany Ashton Holmes,Darla
10897,2395,Whoopi Goldberg,Buckwheat's Mom
10897,589,Daryl Hannah,Miss Crabtree
10897,14639,Mel Brooks,Mr. Welling
10897,67848,Ashley Olsen,Twin #1
10897,67849,Mary-Kate Olsen,Twin #2
10897,66896,Raven-Symoné,Stymie's Girlfriend
10897,33663,Donald Trump,Waldo's Dad
11625,34676,Roger Carel,Astérix (voice)
11625,57541,Henri Labussière,Panoramix (voice)
11625,11216,Julien Guiomar,Le devin Prolix (voice)
10068,2295,Mickey Rourke,John
10068,326,Kim Basinger,Elizabeth
10068,60700,Margaret Whitton,Molly
10068,8875,David Margulies,Harvey
10068,11870,Christine Baranski,Thea
10068,16215,Karen Young,Sue
10068,2374,Dwight Weist,Farnsworth
10068,1217752,Roderick Cook,Sinclair - the Critic
10068,163851,Victor Truro,Gallery Client
10068,165458,Justine Johnston,Bedding Saleswoman
318917,213581,Oliver Masucci,Adolf Hitler
318917,17543,Fabian Busch,Fabian Sawatzki
318917,1874,Katja Riemann,Bellini
318917,5649,Christoph Maria Herbst,Sensenbrink
318917,139525,Franziska Wulf,Vera Krömeier
318917,1087,Lars Rudolph,Kioskbesitzer
318917,22885,Roberto Blanco,Himself
318917,5860,Stephan Grossmann,Göttlicher
318917,1341436,Patrick Heinrich,Neonazi
318917,85785,Michael Ostrowski,Mancello
251852,55775,Katie Cassidy,Suki
251852,13446,Eliza Dushku,Silk
251852,74251,Sasha Grey,Bunny
251852,49961,Michelle Trachtenberg,Alice
251852,11150,Gina Gershon,Cleo
251852,39520,Garret Dillahunt,Hogan
251852,208099,Kunal Nayyar,Karem
251852,121575,Ashlynn Yennie,Emily
251852,11486,Michael Imperioli,Moss
251852,20215,Billy Campbell,Sinclair
286567,997369,Ben Winchell,Max McGrath
286567,1180979,Josh Brener,Steel (voice)
286567,1061053,Ana Villafañe,Sofia Martinez
286567,1271,Andy García,Dr. Miles Edwards
286567,49,Maria Bello,Molly McGrath
286567,62784,Billy Slaughter,Agent Murphy
286567,27107,Mike Doyle,Jim McGrath
9694,58593,Kou Shibasaki,Yumi Nakamura
9694,58596,Shinichi Tsutsumi,Shin'ichi Tsutsumi
9694,58601,Kazue Fukiishi,Natsumi Konishi
9694,58607,Anna Nagata,Yoko Okazaki
9694,1117062,Atsushi Ida,Kenji Kawai
9694,1117063,Mariko Tsutsui,Marie Mizunuma
9694,1117066,Azusa,Ritsuko Yamashita
10570,34871,Nelly Frijda,Ma Flodder
10570,1854,Huub Stapel,Johnnie
10570,45758,René van 't Hof,Zoon Kees
10570,65004,Tatjana Simić,Tochter Kees
11133,8977,Craig T. Nelson,Steve Freeling
11133,10080,JoBeth Williams,Diane Freeling
11133,10086,Heather O'Rourke,Carol Anne Freeling
11133,10085,Oliver Robins,Robbie Freeling
11133,10091,Zelda Rubinstein,Tangina Barrons
11133,68301,Will Sampson,Taylor
11133,130723,Julian Beck,Kane
11133,30226,Geraldine Fitzgerald,Gramma-Jess
11133,68296,John P. Whitecloud,Old Indian
11606,13275,Tadanobu Asano,Kenji
11606,69989,Daran Boonyasak,Noi
11606,69990,Laila Boonyasak,Nid
11606,27782,Yutaka Matsushige,Yukio
11606,68987,Riki Takeuchi,Takashi
11606,17282,Takashi Miike,Yakuza
11606,115659,Yoji Tanaka,Yakuza (as Yohji Tanaka)
11606,58616,Sakichi Satô,Yakuza
11606,1152821,Thiti Rhumorn,Jon
11606,1152822,Junko Nakazawa,Librarian
23535,3039,Bradley Gregg,Cody Culp
23535,64062,Traci Lind,Christie Longford
23535,56890,Malcolm McDowell,Dr. Miles Longford
23535,825,Stacy Keach,Dr. Bob Forrest
23535,32286,Patrick Kilpatrick,Mr. Bryles
23535,2230,Pam Grier,Ms. Connors
23535,15213,John P. Ryan,Mr. Hardin
23535,16428,Darren E. Burrows,Sonny
23535,93151,Joshua John Miller,Angel
23535,42140,Brent David Fraser,Flavio
48415,55914,Claudio Bisio,Alberto Colombo
48415,59640,Angela Finocchiaro,Silvia Colombo
48415,545137,Nando Paone,Costabile Piccolo
48415,148255,Giacomo Rizzo,Costabile Grande
48415,233334,Alessandro Siani,Mattia Volpe
48415,36322,Valentina Lodovini,Maria
48415,37924,Naike Rivelli,Poliziotta
48415,73873,Teco Celio,Gran Maestro
48415,68162,Riccardo Zinna,Vigile urbano
48415,132849,Nunzia Schiano,Signora Volpe
918,326,Kim Basinger,Nadia Gates
918,62,Bruce Willis,Walter Davis
918,14101,John Larroquette,David Bedford
918,10775,William Daniels,Judge Harold Bedford
918,14102,George Coe,Harry Gruen
918,14103,Mark Blum,Denny Gordon
918,14104,Phil Hartman,Ted Davis
918,14105,Stephanie Faracy,Susie Davis
918,14106,Alice Hirson,Muriel Bedford
918,14107,Graham Stark,Jordan the Butler
37645,1003,Jean Reno,Charly Matteï
37645,118200,Gabriella Wright,Yasmina Telaa
37645,28463,Jean-Pierre Darroussin,Martin Beaudinard
37645,76820,Marina Foïs,Marie Goldman
37645,35896,Richard Berry,Aurelio Rampoli
37645,51508,JoeyStarr,Pistachio
37645,126725,Dominique Thomas,Ange Palardo
37645,22306,Kad Merad,Tony Zacchia
37645,144955,Luc Palun,Pascal Vasetto
37645,144956,Martial Bezot,Franck Rabou
62837,192,Morgan Freeman,Dr. McCarthy
62837,15852,Ashley Judd,Lorraine Nelson
62837,18688,Harry Connick Jr.,Dr. Clay Haskett
62837,18052,Nathan Gamble,Sawyer Nelson
62837,10823,Kris Kristofferson,Reed Haskett
62837,1472,Ray McKinnon,Mr. Doyle
62837,36926,Frances Sternhagen,Gloria Forrest
62837,972951,Cozi Zuehlsdorff,Hazel Haskett
62837,1108135,Nicholas Turner Martin,Bully #1
62837,1108137,Carlos Jorge Guerrero,Bully #2
1051,193,Gene Hackman,Jimmy Doyle
1051,14821,Fernando Rey,Alain Charnier
1051,6355,Roy Scheider,Buddy Russo
1051,15183,Tony Lo Bianco,Sal Boca
1051,15184,Marcel Bozzuffi,Pierre Nicoli
1051,15185,Frédéric de Pasquale,Devereaux
1051,15186,Bill Hickman,Mulderig
1051,1904215,Ann Rebbot,Marie Charnier
1051,15187,Harold Gary,Weinstock
1051,15188,Arlene Farber,Angie Boca
45225,4724,Kevin Bacon,Nick Chapman
45225,141046,Emily Longstreth,Susan Rawlings
45225,22131,J.T. Walsh,Allen Habel
45225,10431,Jennifer Jason Leigh,Lydia Johnson
45225,21731,Michael McKean,Emmet Sumner
45225,56182,Kim Miyori,Jenny Sumner
45225,10742,Teri Hatcher,Gretchen
45225,70804,Dan Schneider,Jonathan Tristan-Bennet
45225,21064,Jason Gould,Carl Manknik
45225,75775,Tracy Brooks Swope,Lori Pressman
262551,1186076,Philippe Lacheau,Franck
262551,1306309,Alice David,Sonia
262551,76825,Vincent Desagnat,Ernest
262551,1186075,Tarek Boudali,Sam
262551,1291810,Julien Arruti,Alex
262551,145123,Grégoire Ludig,Paul
262551,1285939,David Marsais,Jean
262551,21171,Gérard Jugnot,M. Schaudel
262551,16921,Clotilde Courau,Mme Schaudel
262551,66032,Philippe Duquesne,Agent Caillaud
5521,43902,Erik Palladino,Tepper
5521,6066,Dash Mihok,Bolan
5521,43903,Carly Pope,Carla
5521,11794,Frances Bay,Mrs. Darmsetter
5521,15152,James Earl Jones,Avery Phillips
5521,5694,Robert Forster,Campbell
5521,43905,Colleen Wheeler,Female Cop
5521,20221,Nathaniel DeVeaux,The Real Avery
5521,26457,Matthew Lillard,Fishman
5521,89548,Louis Chirillo,Male Cop
116977,6952,Charlie Sheen,Dex Dogtective
116977,76669,Wayne Brady,Daredevil Dan
116977,5958,Hilary Duff,Sunshine Goodness
116977,52605,Eva Longoria,Lady X
116977,1062,Christopher Lloyd,Mr. Clipboard
116977,53929,Haylie Duff,Sweet Cakes
116977,58317,Chris Kattan,Polar Penguin
116977,4031,Greg Ellis,Hairy Hold
116977,4030,Martin Klebba,General X / Kaptain Krispy
116977,32598,Daniel Franzese,Twinkleton
11286,16475,Burt Reynolds,J.J. McClure
11286,10222,Roger Moore,"Seymour Goldfarb, Jr."
11286,28768,Farrah Fawcett,Pamela Glover
11286,4299,Dean Martin,Jamie Blake
11286,6844,Dom DeLuise,Victor Prinzim / Captain Chaos
11286,20156,"Sammy Davis, Jr.",Morris Fenderbaum
11286,4965,Jack Elam,Doctor Nikolas Van Helsing
11286,51330,Terry Bradshaw,Terry
11286,18897,Jackie Chan,"Jackie Chan, Subaru Driver"
11286,40401,Bert Convy,Bradford Compton
1278,10692,Michael Pitt,Matthew
1278,10912,Eva Green,Isabelle
1278,16269,Louis Garrel,Theo
1278,10731,Anna Chancellor,Mother
1278,16349,Robin Renucci,Father
1278,16350,Jean-Pierre Kalfon,Himself
1278,1653,Jean-Pierre Léaud,Himself
1278,16351,Florian Cadiou,Patrick
1278,16352,Pierre Hancisse,First Buff
1278,16353,Valentin Merlet,Second Buff
10163,20495,Jeff Fahey,Jobe Smith
10163,517,Pierce Brosnan,Dr. Lawrence Angelo
10163,64056,Jenny Wright,Marnie Burke
10163,15443,Mark Bringelson,Sebastian Timms
10163,18071,Geoffrey Lewis,Terry McKeen
10163,78690,Jeremy Slate,Father Francis McKeen
10163,14329,Dean Norris,The Director
10163,175960,Colleen Coffey,Caroline Angelo
10163,31006,Troy Evans,Lieutenant Goodwin
10163,58119,Austin O'Brien,Peter Parkette
1781,19013,Al Gore,Himself
1781,23679,Billy West,(voice)
1781,18802,Ronald Reagan,Himself (archive footage)
1781,19011,George W. Bush,Himself (archive footage)
1781,46432,George H. W. Bush,Himself (archive footage)
245859,70456,Emily Browning,Eve
245859,89823,Olly Alexander,James
245859,213395,Hannah Murray,Cass
245859,6547,Pierre Boulanger,Anton
245859,1342224,Cora Bissett,Miss Browning
245859,1648898,Sarah Swire,Ballerina
245859,1400168,Mark Radcliffe,Findlay
245859,1230933,Stuart Maconie,Donovan
245859,1517090,Ann Scott-Jones,Hairdresser
245859,114887,Josie Long,Maxine
15144,21625,Molly Ringwald,Samantha 'Sam' Baker
15144,71241,Justin Henry,Mike Baker
15144,140777,Michael Schoeffling,Jake Ryan
15144,16181,Haviland Morris,Caroline Mulford
15144,16183,Gedde Watanabe,Long Duk Dong
15144,1904,Anthony Michael Hall,Geek 'Farmer Ted'
15144,15900,Paul Dooley,Jim Baker
15144,203731,Carlin Glynn,Brenda Baker
15144,21525,Blanche Baker,Ginny Baker
15144,29719,Edward Andrews,Howard Baker
11975,1892,Matt Damon,Rudy Baylor
11975,518,Danny DeVito,Deck Shifflet
11975,10127,Jon Voight,Leo F. Drummond
11975,6194,Claire Danes,Kelly Riker
11975,5960,Mary Kay Place,Dot Black
11975,923,Dean Stockwell,Judge Harvey Hale
11975,12519,Virginia Madsen,Jackie Lemancyzk
11975,2295,Mickey Rourke,Bruiser Stone
11975,55725,Randy Travis,Billy Porter
11975,6355,Roy Scheider,Wilfred Keeley
1957,16866,Jennifer Lopez,Slim Hiller
1957,20215,Billy Campbell,Mitch Hiller
1957,3196,Juliette Lewis,Ginny
1957,5346,Dan Futterman,Joe
1957,10430,Fred Ward,Jupiter
1957,8854,Bill Cobbs,Jim Toller
1957,54865,Jeff Kober,FBI Agent
1957,4943,Bruce A. Young,Instructor
1957,20216,Tessa Allen,Gracie Hiller
1957,1219530,Christopher Maher,Phil
62630,55470,Dominic Cooper,Latif Yahia / Uday Hussein
62630,4390,Ludivine Sagnier,Sarrab
62630,73710,Raad Rawi,Munem
